utc,sensor,call_type,x_local,y_local,z_local,x_utm,y_utm,z_utm,lat,lon
2021-11-03 22:09:22,hf,pair,40521.020968862045,26144.29092406799,-40.0,65086.54164669623,5011255.800865044,-40.0,45.12072001702983,-128.52979341126021
2021-11-03 22:09:44,lf,pair,40565.37191734803,26114.833872402465,-40.0,65042.190698210245,5011226.343813378,-40.0,45.120428826317294,-128.53032911083503
2021-11-03 22:09:02,lf,pair,40602.79594970829,26149.66937522759,-40.0,65004.76666584998,5011261.179316204,-40.0,45.12071793763473,-128.5308329713466
2021-11-03 22:09:16,north,lf,52830.492727364755,15340.003132214788,-40.0,52777.06988819352,5000451.513073191,-40.0,45.016268217809994,-128.6759263438056
2021-11-03 22:09:53,south,hf,57538.50623295579,17393.956409957776,-40.0,48069.05638260248,5002505.4663509345,-40.0,45.03168479466037,-128.73722324646536
2021-11-03 22:09:32,south,lf,56123.605488913316,18061.283827281215,-40.0,49483.95712664496,5003172.793768258,-40.0,45.038561467074324,-128.71994836220307
2021-11-03 22:09:22,south,lf,58452.209125626665,18481.47245226198,-40.0,47155.35348993161,5003592.982393239,-40.0,45.040842838373656,-128.7497428580605
2021-11-03 22:09:12,south,lf,60257.01699587727,21032.591734485544,-40.0,45350.545619681005,5006144.101675462,-40.0,45.062536912487,-128.77484881643366
2021-11-03 22:10:05,hf,pair,40531.24444788939,26064.04686907361,-40.0,65076.318167668884,5011175.55681005,-40.0,45.11999476438582,-128.52985312524805
2021-11-03 22:10:47,hf,pair,40495.36001200759,26061.73998056927,-40.0,65112.20260355068,5011173.249921545,-40.0,45.119996151197924,-128.52939699804003
2021-11-03 22:10:26,lf,pair,40515.93298649964,26067.71406284909,-40.0,65091.62962905863,5011179.224003825,-40.0,45.12003703288966,-128.529662539447
2021-11-03 22:10:17,south,hf,35029.019318821614,4094.487881152047,-40.0,70578.54329673667,4989205.997822128,-40.0,44.926483947671855,-128.44147559104974
2021-11-03 22:10:33,south,hf,51675.00238233504,17178.76157466617,-40.0,53932.56023322323,5002290.271515642,-40.0,45.0334663304514,-128.6629622546527
2021-11-03 22:10:35,south,hf,55814.14903334422,17541.981421720135,-40.0,49793.41358221405,5002653.4913626965,-40.0,45.034106442870545,-128.71557434579108
2021-11-03 22:10:15,south,lf,57593.98243827513,17684.504852406742,-40.0,48013.58017728314,5002796.014793383,-40.0,45.03425182604863,-128.73818489883152
2021-11-03 22:10:01,south,lf,53501.15928681402,16580.82395713414,-40.0,52106.40332874425,5001692.33389811,-40.0,45.0269602784484,-128.68549977880062
2021-11-03 22:10:47,hf,pair,40483.896823517185,26050.411485439818,-40.0,65123.66579204109,5011161.921426416,-40.0,45.11990169568906,-128.52924209498408
2021-11-03 22:11:29,hf,pair,40440.24622061879,26034.81036250876,-40.0,65167.31639493948,5011146.320303485,-40.0,45.11978873906188,-128.52867614661918
2021-11-03 22:11:08,lf,pair,40482.73812533116,26044.966717100127,-40.0,65124.82449022711,5011156.476658076,-40.0,45.11985362387171,-128.52922270495637
2021-11-03 22:12:11,hf,pair,40398.797120478244,26012.01024180085,-40.0,65208.76549508003,5011123.520182777,-40.0,45.11960992516242,-128.52813181258674
2021-11-03 22:11:50,lf,pair,40445.49959873298,26012.861983066894,-40.0,65162.06301682529,5011124.371924044,-40.0,45.11958885775757,-128.52872357787717
2021-11-03 22:12:12,lf,pair,40434.40060824507,25914.634414026288,-40.0,65173.1620073132,5011026.144355003,-40.0,45.11871557946176,-128.52849786209106
2021-11-03 22:12:54,hf,pair,40332.76866273075,26018.15036536806,-40.0,65274.793952827524,5011129.660306345,-40.0,45.119705509038994,-128.5273015405097
2021-11-03 22:12:33,lf,pair,40408.540930060895,25957.139947597843,-40.0,65199.02168549738,5011068.649888574,-40.0,45.1191123109501,-128.5282074994674
2021-11-03 22:13:00,south,hf,56143.98417484406,18137.13137075734,-40.0,49463.57844071421,5003248.641311734,-40.0,45.039227893462,-128.7202737248151
2021-11-03 22:13:10,south,hf,62556.95511050197,20532.90193272487,-40.0,43050.6075050563,5005644.411873701,-40.0,45.05658354469964,-128.80345808890783
2021-11-03 22:12:31,south,hf,58341.375064730404,18060.743162980063,-40.0,47266.18755082787,5003172.253103957,-40.0,45.03714528654782,-128.74796412441998
2021-11-03 22:12:50,south,lf,64036.85073293126,20843.024519037812,-40.0,41570.71188262701,5005954.534460014,-40.0,45.0584058128281,-128.8224392055428
2021-11-03 22:12:40,south,lf,57426.21545366354,17175.71923313635,-40.0,48181.34716189473,5002287.229174113,-40.0,45.02980158565175,-128.73560898761383
2021-11-03 22:13:56,north,hf,61367.878080269526,32873.25938233301,-40.0,44239.68453528875,5017984.769323309,-40.0,45.167864995597114,-128.7996545021662
2021-11-03 22:13:57,south,hf,59994.67328647704,17726.203166322735,-40.0,45612.889329081234,5002837.713107299,-40.0,45.033092506620555,-128.76854622541524
2021-11-03 22:13:44,south,hf,57606.66966554433,19099.973920806664,-40.0,48000.89295001394,5004211.483861783,-40.0,45.04692163291715,-128.73961684231952
2021-11-03 22:13:36,south,lf,59088.093256754786,18020.641451705655,-40.0,46519.469358803486,5003132.1513926815,-40.0,45.0363093870361,-128.7573605299228
2021-11-03 22:14:57,lf,pair,40266.275096247555,26083.911295663496,-40.0,65341.28751931072,5011195.42123664,-40.0,45.12033556470271,-128.52651710946375
2021-11-03 22:15:18,hf,pair,40205.27394923087,26138.9394950956,-40.0,65402.288666327404,5011250.449436072,-40.0,45.12086607868393,-128.5257928590389
2021-11-03 22:15:40,lf,pair,40245.721227419315,26070.710316748085,-40.0,65361.84138813896,5011182.220257725,-40.0,45.12022991213198,-128.52624553975096
2021-11-03 22:14:57,lf,pair,40254.968933193,26028.927223612332,-40.0,65352.593682365274,5011140.437164589,-40.0,45.119849862193014,-128.52632631998213
2021-11-03 22:16:00,hf,pair,40217.13954457839,26139.648305124283,-40.0,65390.42307097988,5011251.158246101,-40.0,45.12086514126108,-128.52594363863756
2021-11-03 22:16:22,lf,pair,40280.54455976302,26074.988172054527,-40.0,65327.018055795255,5011186.498113031,-40.0,45.120246849238704,-128.52668995171615
2021-11-03 22:15:43,north,hf,61117.61327518919,28865.11665622266,-40.0,44489.94934036908,5013976.626597199,-40.0,45.13213100902535,-128.79283646802722
2021-11-03 22:16:18,south,hf,33067.39310635576,3545.079850312456,-40.0,72540.1695092025,4988656.589791289,-40.0,44.922740179009054,-128.41626582191103
2021-11-03 22:16:30,south,lf,61093.87940989756,16929.61540073266,-40.0,44513.68320566071,5002041.125341709,-40.0,45.02525376494158,-128.78170910187688
2021-11-03 22:15:45,south,lf,59479.968722950216,17563.4040034229,-40.0,46127.593892608056,5002674.913944399,-40.0,45.03196372993888,-128.76189823055068
2021-11-03 22:16:43,hf,pair,40242.408668021104,26117.332063222642,-40.0,65365.15394753717,5011228.842004199,-40.0,45.12064966978625,-128.52624406853184
2021-11-03 22:17:25,hf,pair,40262.281223417514,26114.545235027836,-40.0,65345.28139214076,5011226.055176004,-40.0,45.120612492854015,-128.52649314574518
2021-11-03 22:17:05,lf,pair,40298.0058728154,26048.346143162216,-40.0,65309.55674274287,5011159.856084138,-40.0,45.11999741447624,-128.5268878121301
2021-11-03 22:17:03,north,hf,55356.89860249003,35299.96813586376,-40.0,50250.66401306824,5020411.47807684,-40.0,45.193452596865555,-128.72573420833504
2021-11-03 22:16:39,south,hf,57665.199128117725,17965.456571848896,-40.0,47942.36348744055,5003076.966512825,-40.0,45.03672286382494,-128.7393368651816
2021-11-03 22:17:21,south,hf,57443.11174457759,18020.441693548775,-40.0,48164.45087098068,5003131.951634525,-40.0,45.03735677616665,-128.73658076312722
2021-11-03 22:17:13,south,lf,60477.565106320006,17134.850900603273,-40.0,45129.99750923827,5002246.36084158,-40.0,45.02748699598129,-128.77411113690803
2021-11-03 22:17:00,south,lf,56303.908503064216,19032.19005276116,-40.0,49303.654112494056,5004143.699993737,-40.0,45.047143311921076,-128.72309601314345
2021-11-03 22:17:25,hf,pair,40256.576266594035,26111.332417981772,-40.0,65350.98634896424,5011222.842358958,-40.0,45.120587211104976,-128.52641815960303
2021-11-03 22:18:07,hf,pair,40257.70806231452,26052.943386827956,-40.0,65349.85455324375,5011164.453327804,-40.0,45.12006336028691,-128.52638182156485
2021-11-03 22:17:47,lf,pair,40290.29404691208,25990.269404765473,-40.0,65317.26856864619,5011101.7793457415,-40.0,45.11948179488038,-128.52673982438503
2021-11-03 22:17:51,north,hf,62914.072793903055,30950.332072861114,-40.0,42693.48982165522,5016061.842013838,-40.0,45.14964565025944,-128.81747000099242
2021-11-03 22:17:36,north,hf,55260.86755159579,21233.00058032581,-40.0,50346.695063962485,5006344.510521302,-40.0,45.06751801588672,-128.7118858333011
2021-11-03 22:18:13,south,hf,56159.22151118266,18454.856729084477,-40.0,49448.34110437561,5003566.366670061,-40.0,45.042064071624196,-128.72075076123969
