call_id,segment_id,utc_time,time,dist,call_type,cable,snr,filename
1,3,2021-11-04 02:05:35,33.29122259209718,14024.002016928358,HF,North,7.9206429553442455,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:34,32.72462986953986,15218.952507599099,HF,North,11.292123512476929,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:33,31.41252040677555,16875.111959581354,HF,North,11.992932818040586,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:32,30.54772098813543,18363.559061995787,HF,North,12.176477230419893,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:31,29.20579085576284,20250.3229946338,HF,North,17.159430329084973,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:29,27.699847040544704,22262.87118944768,HF,North,23.598241746794542,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:28,26.90959929592529,23269.14528685462,HF,North,14.453340026352048,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:27,25.22473146305747,25826.758617763924,HF,North,20.69159907264506,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:26,24.434483718438052,26833.032715170863,HF,North,20.844474700101266,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:26,23.987173674313855,27692.55850670596,HF,North,17.83479717893277,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:25,23.674056643426916,28237.623642801384,HF,North,21.76892643354293,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:25,23.78992783725685,28975.390268550236,HF,North,20.782437011362035,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:26,24.96985300708872,30869.654297460926,HF,North,20.898223790723343,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:27,25.2972028471663,31336.78015046519,HF,North,17.026466216952254,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:28,26.670117848088687,33260.23954518864,HF,North,13.004578400630056,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:29,27.02678259921799,33851.01635928228,HF,North,15.915941419392276,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:30,28.321524504002447,35808.82324319722,HF,North,14.731521720902979,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:31,29.342660572304148,37134.636325988744,HF,North,17.28108961265692,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:32,30.446855555252398,38694.0123352824,HF,North,19.859212547244237,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:33,31.18949996856273,39793.13198941009,HF,North,17.041737265155763,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:35,33.431186716164035,43056.62184463577,HF,North,24.379718336869097,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:37,35.69930653303966,46271.61202210218,HF,North,19.954646858274433,Denoised_SNR_North_2021-11-04_02:05:02.nc
1,3,2021-11-04 02:05:38,36.18081031748126,47049.15424371595,HF,North,20.832357426870306,Denoised_SNR_North_2021-11-04_02:05:02.nc
2,1,2021-11-04 02:05:21,19.272555081228454,50353.848151462254,HF,North,19.81111450798073,Denoised_SNR_North_2021-11-04_02:05:02.nc
2,1,2021-11-04 02:05:21,19.569676624489578,50973.742876566495,HF,North,21.940792269060044,Denoised_SNR_North_2021-11-04_02:05:02.nc
2,1,2021-11-04 02:05:22,20.202257974658423,52361.7680219086,HF,North,18.738651017218547,Denoised_SNR_North_2021-11-04_02:05:02.nc
2,1,2021-11-04 02:05:23,21.141545434000044,53817.17302867508,HF,North,20.154280726603492,Denoised_SNR_North_2021-11-04_02:05:02.nc
2,1,2021-11-04 02:05:23,21.82204961372714,54693.11122719194,HF,North,24.549033987289608,Denoised_SNR_North_2021-11-04_02:05:02.nc
2,1,2021-11-04 02:05:25,23.528998539288796,57092.46868247497,HF,North,14.740960528562868,Denoised_SNR_North_2021-11-04_02:05:02.nc
2,1,2021-11-04 02:05:26,24.39646280254921,58378.05764781501,HF,North,17.045008601063305,Denoised_SNR_North_2021-11-04_02:05:02.nc
