call_id,segment_id,utc_time,time,dist,call_type,cable,snr,filename
1,3,2021-11-04 02:00:17,15.59171923931461,14909.198733281613,HF,North,17.127896906582876,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:16,14.002997634866464,17151.918040039982,HF,North,23.56756893411458,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:15,13.15872819657683,18348.85934338504,HF,North,21.93936002565328,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:14,12.194853921196165,19872.239184006023,HF,North,20.353932204617752,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:13,11.765683623398935,20327.274720814887,HF,North,18.973760060198444,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:12,10.393745786178279,22513.42371287487,HF,North,25.21804704519357,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:11,9.922362016466566,23106.948326103822,HF,North,23.911543085923235,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:11,9.141412786048656,24036.80355349585,HF,North,21.349245429389576,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:10,8.170502932015577,25639.320009214025,HF,North,22.743203839499124,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:09,7.459909488121801,26460.36239084741,HF,North,20.64642547563713,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:08,6.517141948698377,28240.936230534273,HF,North,22.299927350397198,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:09,7.037774768976986,29378.525072556422,HF,North,22.844016612748852,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:10,8.304178926411435,31287.695911776224,HF,North,25.000812756092675,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:11,9.31026667370658,32435.176830685545,HF,North,18.177975994606694,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:12,10.794773769365852,34720.24659161701,HF,North,13.672752232903857,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:14,12.124498134672024,36876.71935301554,HF,North,19.2963716930966,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:15,13.588277072895165,38785.13867645759,HF,North,19.46008990800117,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:18,16.14910368066114,42439.88198959022,HF,North,19.308699931981057,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,3,2021-11-04 02:00:20,18.68790167244633,46179.799405359416,HF,North,19.48108084922966,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,1,2021-11-04 02:00:12,10.296650552486826,39896.00580177853,HF,North,15.567728293228672,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,1,2021-11-04 02:00:11,9.556416344500033,40984.81647107711,HF,North,17.380210328458265,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,1,2021-11-04 02:00:09,7.073784693098168,44571.48691111951,HF,North,20.27348835614325,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,1,2021-11-04 02:00:07,5.764139555890765,46588.98903364336,HF,North,23.836136689528402,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,1,2021-11-04 02:00:06,4.636705916033956,48558.45539134521,HF,North,20.903053973009207,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:06,4.809897944265694,49653.23018120409,HF,North,25.66619771473143,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:07,5.448017184907267,50755.05534038511,HF,North,19.96163972670096,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:07,5.735357427769262,51416.15043589372,HF,North,19.299077929901575,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:09,7.414618587352349,53808.68506725824,HF,North,22.690071942958028,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:09,7.701958830214345,54312.376568598134,HF,North,20.613313168666874,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:11,9.523684270088037,56683.56257840345,HF,North,17.845272801122167,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:12,10.427371913186384,58115.86591839585,HF,North,17.811170915291154,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2,2021-11-04 02:00:14,12.127947750653277,60772.557597414016,HF,North,17.360866864433593,Denoised_SNR_North_2021-11-04_02:00:02.nc
4,1,2021-11-04 02:00:18,16.30737374739707,64320.27926737987,HF,North,8.365223912752747,Denoised_SNR_North_2021-11-04_02:00:02.nc
4,1,2021-11-04 02:00:18,16.875706241914894,63275.937359691176,HF,North,6.469454915221465,Denoised_SNR_North_2021-11-04_02:00:02.nc
4,1,2021-11-04 02:00:20,18.406265039032213,61464.162383473646,HF,North,7.198140432569612,Denoised_SNR_North_2021-11-04_02:00:02.nc
4,1,2021-11-04 02:00:21,19.199679709596705,60222.02844781361,HF,North,1.8494157478013533,Denoised_SNR_North_2021-11-04_02:00:02.nc
4,1,2021-11-04 02:00:22,20.18441422980085,59003.629555510095,HF,North,7.079181273231859,Denoised_SNR_North_2021-11-04_02:00:02.nc
5,3,2021-11-04 02:00:59,57.8581004984898,15413.556138155967,HF,North,12.65774891913913,Denoised_SNR_North_2021-11-04_02:00:02.nc
