call_id,utc_time,time,dist,call_type,cable,snr,filename
1,2021-11-04 02:00:06,4.742672061662671,49620.64923914989,HF,North,25.97303041733554,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:07,5.170460358783096,50509.192195083044,HF,North,18.441129520614496,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:07,5.474252048042527,50871.51068196841,HF,North,18.337964647458936,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:07,5.685046281406215,51113.056339891984,HF,North,17.175162094344067,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:08,6.295853571729464,52154.80825599381,HF,North,17.833534447448493,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:08,6.887069398010677,52850.45975081371,HF,North,18.908917692170654,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:09,7.295762217520509,53700.70046670469,HF,North,21.887074012339138,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:09,7.850336342592284,54347.669907029944,HF,North,18.67636833668182,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:10,8.052543239882016,54764.077917527335,HF,North,16.09762473874745,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:12,10.411451648727438,57923.3711190761,HF,North,12.885035054549473,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:12,10.407577069389031,58156.04342635479,HF,North,19.864661886239265,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:13,11.323220240539118,59750.16905886048,HF,North,17.490125463119483,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:14,12.11948191085394,60823.65369499485,HF,North,16.225711631939905,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:07,5.6101601309555855,46661.59547191089,HF,North,22.284366704948102,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:07,5.0324186035566605,47705.724502514815,HF,North,20.59495677865758,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:06,4.660538999713675,48426.45073602902,HF,North,15.696679999893849,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:08,6.1148538790282085,45913.14899864613,HF,North,15.65234952248574,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:08,6.573062676620459,45414.18468313629,HF,North,17.743763997014227,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:08,6.938301573251963,44776.61916887372,HF,North,17.92873178976287,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:09,7.130882082384939,44517.896931201954,HF,North,21.29239913446028,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:09,7.883630151352374,43446.21028625403,HF,North,13.901743726428332,Denoised_SNR_North_2021-11-04_02:00:02.nc
1,2021-11-04 02:00:10,8.060432340150868,43116.93819040113,HF,North,17.73136577351414,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:57,55.10275058165417,61043.5677107133,HF,North,16.310458984597314,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:56,54.88481133195512,60455.451865715106,HF,North,14.975927699594358,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:56,54.217785143482274,59793.82154009215,HF,North,17.54963681863991,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:56,53.98003323471967,59426.249136968276,HF,North,18.49953250819308,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:55,53.352632364373925,58305.15330744047,HF,North,14.703606580768449,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:54,52.528115084836124,56956.43606184381,HF,North,17.802833828403443,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:52,50.89189076072118,54638.20046649203,HF,North,19.458209006297267,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:51,49.93249214849626,53176.30435995121,HF,North,21.9298358167953,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:52,50.17154141338879,53641.2940233826,HF,North,18.1577022256458,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:51,49.05375446927939,52023.99839385975,HF,North,19.791353032046406,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:50,48.705693319324546,51474.83365525371,HF,North,19.07582041894394,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:50,48.40424750195294,51020.79981624871,HF,North,21.605508594870408,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:50,48.075703802618335,50374.871673688154,HF,North,22.537538944444265,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:49,47.784302469954305,49890.07705973303,HF,North,21.209862969518145,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:49,47.734930410086434,48374.6548699889,HF,North,21.402706610473654,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:49,47.920878776720045,47960.68022219686,HF,North,24.905913608357213,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:50,48.18430562945099,47499.27097934531,HF,North,22.24643640664735,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:50,48.416741087743,47029.237264664764,HF,North,23.62826020365452,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:50,48.649176546035015,46645.44826827423,HF,North,21.485764207687808,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:51,49.61439732755675,45365.09367842807,HF,North,21.13537327030328,Denoised_SNR_North_2021-11-04_02:00:02.nc
2,2021-11-04 02:00:51,49.9460300411689,44828.58253488958,HF,North,21.25712516927838,Denoised_SNR_North_2021-11-04_02:00:02.nc
3,2021-11-04 02:00:17,15.461470229126428,14996.809336935185,HF,North,19.70117142994258,Denoised_SNR_North_2021-11-04_02:00:02.nc
3,2021-11-04 02:00:16,14.028770124918424,17084.12325129995,HF,North,23.762783980210575,Denoised_SNR_North_2021-11-04_02:00:02.nc
3,2021-11-04 02:00:15,13.228143596096304,18374.03634444671,HF,North,21.7142092970956,Denoised_SNR_North_2021-11-04_02:00:02.nc
3,2021-11-04 02:00:13,11.854437025590983,20297.179501501887,HF,North,22.27888599289673,Denoised_SNR_North_2021-11-04_02:00:02.nc
