call_id,segment_id,utc_time,time,dist,call_type,cable,snr,filename
6,1,2021-11-04 12:04:28,16.671337075728648,65335.34509283716,LF,North,8.694823271200386,Denoised_SNR_North_2021-11-04_12:04:12.nc
6,1,2021-11-04 12:04:29,16.97898042918037,64758.61324527343,LF,North,11.645696007693491,Denoised_SNR_North_2021-11-04_12:04:12.nc
6,1,2021-11-04 12:04:29,17.39878542191137,64105.28419920513,LF,North,8.200190602150077,Denoised_SNR_North_2021-11-04_12:04:12.nc
6,1,2021-11-04 12:04:30,18.260827735229228,63199.6349698277,LF,North,10.035689917321289,Denoised_SNR_North_2021-11-04_12:04:12.nc
6,1,2021-11-04 12:04:30,18.95302528049561,62217.38854194571,LF,North,8.903367887243727,Denoised_SNR_North_2021-11-04_12:04:12.nc
6,1,2021-11-04 12:04:32,20.3117834249074,59784.30106003618,LF,North,12.132559478113208,Denoised_SNR_North_2021-11-04_12:04:12.nc
6,1,2021-11-04 12:04:33,21.700116268326124,58185.95806768138,LF,North,11.80854140496655,Denoised_SNR_North_2021-11-04_12:04:12.nc
6,1,2021-11-04 12:04:34,22.182466007618462,56934.774269670845,LF,North,9.344742056416154,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:48,36.576341177782965,65727.3197949348,HF,North,7.445244044369773,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:49,37.54136078517112,64040.65351867857,HF,North,9.329475812541382,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:50,38.291886006251026,62992.93339426533,HF,North,10.566920146707837,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:51,39.01297886571994,61743.94566965064,HF,North,6.63778307859299,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:51,39.96284144498328,60743.25068547139,HF,North,11.466602639582169,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:53,41.057955848669934,59260.09914034591,HF,North,9.402612302756372,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:53,41.357935149713434,58631.2736870052,HF,North,11.815262988600836,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:53,41.65791445075694,57992.86247980259,HF,North,11.381644239817495,Denoised_SNR_North_2021-11-04_12:04:12.nc
7,1,2021-11-04 12:04:54,42.09970214865738,57204.913512354324,HF,North,9.847823225908277,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:10,58.04985003720528,65804.82656174946,LF,North,8.495412173897122,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:10,58.29760548451841,65198.10465811242,LF,North,9.440626106139405,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:10,58.51746793445191,64796.69929220806,LF,North,11.871832913315055,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:10,58.96539665707762,64053.86867254596,LF,North,12.363248243858246,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:12,60.59439252957897,61862.638219142296,LF,North,9.920623925942344,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:13,61.3693390572747,60760.27652502367,LF,North,10.689213038815181,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:13,61.81589915314629,59803.29876447721,LF,North,11.449630652924537,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:15,63.62226246389424,57173.96403693528,LF,North,8.970208602830851,Denoised_SNR_North_2021-11-04_12:04:12.nc
8,1,2021-11-04 12:05:17,65.03273038765892,54355.86360889108,LF,North,9.224941920715011,Denoised_SNR_North_2021-11-04_12:04:12.nc
