call_id,segment_id,utc_time,time,dist,call_type,cable,snr,filename
1,3,2021-11-03 22:15:04,62.195202073935846,35004.8704550649,LF,South,14.803488206604253,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:04,62.96701898803348,37028.483006273884,LF,South,20.94517657097998,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:06,64.09357761767961,39488.26413326864,LF,South,18.667861108627335,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:07,65.23338987826276,41519.44703359006,LF,South,23.747652788231353,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:08,66.38645576978291,43494.72581738888,LF,South,18.855054849192747,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:09,67.80459428004332,45674.986361770585,LF,South,18.46207436614561,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:10,68.59318532079561,47100.54133309709,LF,South,14.53450029296186,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:10,68.93777972515795,47892.51631716737,LF,South,13.988552693563449,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,3,2021-11-03 22:15:07,65.65750606824717,42162.344373600055,LF,South,20.547901531315063,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,4,2021-11-03 22:15:05,63.34373549400159,23482.726203453025,LF,South,9.972155122801935,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,4,2021-11-03 22:15:06,64.57710852417561,21153.746834484427,LF,South,10.337851343310012,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,4,2021-11-03 22:15:07,64.97867183632529,20458.077672324984,LF,South,13.992744495035659,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,4,2021-11-03 22:15:07,65.78896923405588,18633.206391877728,LF,South,2.688229290430565,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,4,2021-11-03 22:15:08,66.31243569453672,17624.99021483505,LF,South,9.649058168790463,Denoised_SNR_South_2021-11-03_22:14:02.nc
1,4,2021-11-03 22:15:10,68.46676740437108,13734.254118739986,LF,South,10.020708919900576,Denoised_SNR_South_2021-11-03_22:14:02.nc
