call_id,utc_time,time,dist,call_type,cable,snr,filename
1,2021-11-03 22:09:55,13.339954249429942,17761.541226384023,LF,South,8.531571667482224,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:54,12.583538793811368,19135.14192297067,LF,South,11.806001014658728,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:53,11.878405741963544,20223.319098188662,LF,South,9.270624776118455,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:51,9.110543389005361,35874.3056900519,LF,South,19.562361624167846,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:51,9.27612790573716,36607.394311768985,LF,South,22.571055367117324,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:52,10.19436931670441,38408.697782273804,LF,South,21.40805842747958,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:52,10.736282280553935,39644.475744596886,LF,South,11.11165601638419,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:54,12.658327668086931,43144.07039942186,LF,South,21.10303873554984,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:55,13.040095602498347,43793.31899473006,LF,South,23.67091642523101,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:55,13.379444877530718,44403.21919032263,LF,South,18.96573652392752,Denoised_SNR_South_2021-11-03_22:09:42.nc
1,2021-11-03 22:09:56,14.652004658902102,46193.57137738465,LF,South,23.723751189361582,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:11,29.83937224315409,36079.8183645783,HF,South,25.532730150518915,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:12,30.197742352285402,37142.15318756895,HF,South,17.65303743679771,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:12,30.797622752353035,38161.12740553957,HF,South,18.960801615418884,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:13,31.503720543320206,39743.97861025752,HF,South,16.422237843682776,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:14,32.36462018123598,20609.16533696277,HF,South,16.072321574452285,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:14,32.53198083532114,20490.02221263716,HF,South,15.687860920537613,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:15,33.27926561635257,19190.27903817594,HF,South,11.360743456530896,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:15,33.438842053968656,18794.94048927732,HF,South,11.850796400206821,Denoised_SNR_South_2021-11-03_22:09:42.nc
2,2021-11-03 22:10:16,34.057687263260306,17776.80833594936,HF,South,13.931403062026165,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:33,51.076159776267524,35874.49511295339,LF,South,21.160937839012348,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:33,51.26298198885576,36259.22118759921,LF,South,22.36100009250033,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:33,51.46474997845106,36851.90730259411,LF,South,19.888973814696566,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:33,51.69640952206048,37496.58342767629,LF,South,16.70421987324703,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:34,52.00279795070519,38151.65755477593,LF,South,24.444198314922787,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:34,52.197093051796955,38619.56764556138,LF,South,21.379024159303707,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:35,53.192216816632964,40279.43802158821,LF,South,22.46020035366109,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:36,54.186625303536424,42151.43494916878,LF,South,20.75896647786073,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:36,54.727700509645665,43117.95510199571,LF,South,22.254672891221695,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:37,55.02138876886279,18558.365435973257,LF,South,14.975064105482621,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:36,54.58388605265668,19238.141237707518,LF,South,9.720650024749427,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:35,53.913048554473974,20323.753338984618,LF,South,14.529209328047743,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:34,52.833875187832234,22281.913484278826,LF,South,11.494929735643977,Denoised_SNR_South_2021-11-03_22:09:42.nc
3,2021-11-03 22:10:34,52.44012274324673,23195.045158250217,LF,South,10.214104577834082,Denoised_SNR_South_2021-11-03_22:09:42.nc
