call_id,segment_id,utc_time,time,dist,call_type,cable,snr,filename
1,1,2021-11-04 02:05:35,33.68162449999999,13336.922822537319,HF,South,0.0,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,1,2021-11-04 02:05:34,32.70747281999999,15189.998515055835,HF,South,6.6238524003506924,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,1,2021-11-04 02:05:34,31.981634313333327,16129.964446043488,HF,South,12.863207155034901,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,1,2021-11-04 02:05:31,29.364795486666658,20319.526881302743,HF,South,14.301596077255994,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,1,2021-11-04 02:05:29,27.913118473333324,23112.568504808914,HF,South,4.8670970602760395,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,1,2021-11-04 02:05:29,27.359189086666657,24589.65782493237,HF,South,20.177806562160658,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,1,2021-11-04 02:05:28,26.91986577999999,25502.767586463233,HF,South,0.7999700105966401,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:28,26.846823505013337,31315.2590844641,HF,South,8.413601742871203,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:29,27.97344711384534,33350.31218122183,HF,South,7.0816175271313835,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:30,28.771472170101337,34417.340021143435,HF,South,17.26099380159397,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:31,29.08442317255467,35066.356954704,HF,South,14.05830672661852,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:31,29.921567104117337,36232.38737771113,HF,South,19.030550196778538,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:32,30.14063280583467,36705.39971911968,HF,South,22.30652838782102,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:32,30.70394461025067,37486.42009679427,HF,South,16.35667068021326,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:34,32.965015602976,40852.50792170164,HF,South,20.416556275174166,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:37,35.51187345114172,44612.84603302952,HF,South,18.665122216416506,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:38,36.701587982068304,46646.75509993826,HF,South,14.542342389246995,Denoised_SNR_South_2021-11-04_02:05:02.nc
1,2,2021-11-04 02:05:40,38.85976487337157,49991.69855382418,HF,South,11.383202012594491,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,1,2021-11-04 02:05:21,19.66498357530052,84118.91604083175,HF,South,13.097174458435248,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,1,2021-11-04 02:05:22,20.194914499125268,85270.41396742465,HF,South,12.138636696675055,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,1,2021-11-04 02:05:22,20.568274922729067,85795.36155160671,HF,South,5.217573329360649,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,1,2021-11-04 02:05:23,21.41134684699571,87285.5353389622,HF,South,6.216414189076099,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,2,2021-11-04 02:05:21,19.660647776832864,82594.87466739998,HF,South,10.799986761763767,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,2,2021-11-04 02:05:22,20.007511654245423,82020.4804075466,HF,South,9.992337394982563,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,2,2021-11-04 02:05:22,20.431456393305222,81305.19698961594,HF,South,10.350600754181,Denoised_SNR_South_2021-11-04_02:05:02.nc
4,2,2021-11-04 02:05:23,21.41809142238984,79885.46778129906,HF,South,8.762620417520054,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,1,2021-11-04 02:05:40,38.444541251049614,84134.86604476628,HF,South,18.155858249784398,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,1,2021-11-04 02:05:40,38.68086390495811,84740.77279155297,HF,South,13.411563330208713,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,1,2021-11-04 02:05:41,39.18131187794081,85356.45222780394,HF,South,3.589649860446401,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,1,2021-11-04 02:05:41,39.29252253860363,85972.13166405492,HF,South,7.145451106384667,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,1,2021-11-04 02:05:42,40.21696115536333,87183.94515762826,HF,South,10.02702415230537,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,2,2021-11-04 02:05:40,38.29162659263823,83020.77944583594,HF,South,21.363457627298377,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,2,2021-11-04 02:05:40,38.81292656449521,82160.78277297743,HF,South,14.911147153920444,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,2,2021-11-04 02:05:40,38.58355457687814,82512.59959369227,HF,South,22.750536623399654,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,2,2021-11-04 02:05:41,39.29947320489505,81408.28568422624,HF,South,13.051058252435789,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,2,2021-11-04 02:05:42,40.16135582503192,80001.01840136686,HF,South,7.684107985511928,Denoised_SNR_South_2021-11-04_02:05:02.nc
5,2,2021-11-04 02:05:42,40.49498780702038,79531.92930708041,HF,South,7.093256247848728,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,2,2021-11-04 02:06:10,68.19071136782424,25326.508084787052,HF,South,15.159174410300414,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,2,2021-11-04 02:06:10,68.59570209297931,24526.89698192501,HF,South,20.292455902155584,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,2,2021-11-04 02:06:10,68.8800572829818,23703.055239582296,HF,South,12.099395862449933,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,2,2021-11-04 02:06:11,69.23334706450005,23182.096490747936,HF,South,3.34840608062556,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,2,2021-11-04 02:06:11,69.63833778965513,22370.370068145556,HF,South,11.331116026801386,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,3,2021-11-04 02:06:11,69.26905792705344,33273.029531811044,HF,South,12.144164122556022,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,3,2021-11-04 02:06:11,69.09926478836358,33108.387849495,HF,South,11.836750339005192,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,3,2021-11-04 02:06:10,68.70698408863187,32383.964447304403,HF,South,6.07160539193486,Denoised_SNR_South_2021-11-04_02:05:02.nc
7,3,2021-11-04 02:06:10,68.16832999347787,31025.670568197034,HF,South,0.0,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:08,6.460204777419627,24804.55972443321,LF,South,13.695574184810487,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:08,6.711941780641058,24117.491700192,LF,South,10.391707432662187,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:09,7.230223846096944,22743.355651709582,LF,South,16.789878648889854,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:10,8.016827940868849,21517.459734517983,LF,South,17.335228418652694,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:10,8.471731513748987,20917.836731543834,LF,South,18.56368022666629,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:11,9.057419863832163,19597.60012855098,LF,South,13.887487204751451,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:10,8.644973957754171,20237.197998390067,LF,South,15.38759115714398,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:11,9.694284865864356,18736.27499716767,LF,South,15.099033437136253,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:12,10.34328062984002,17721.446377022985,LF,South,15.00039281791731,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:13,11.025999912018534,16323.54127270267,LF,South,13.07973594055725,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:13,11.872241865195026,14904.486798819677,LF,South,12.568784198972164,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:14,12.244898872098434,14418.733536605883,LF,South,15.008043767553774,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:14,12.675783536330501,13512.72183404982,LF,South,7.137967198327587,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,1,2021-11-04 02:05:15,13.576371303013739,12573.962720557995,LF,South,5.2861061896120685,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:09,7.214239905994229,33306.205670802505,LF,South,15.44773002757227,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:09,7.87740202268318,34392.4163770268,LF,South,13.876430104259912,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:10,8.335462453798229,35334.43982136292,LF,South,15.817700761679935,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:10,8.855053390585446,36026.53867842619,LF,South,15.653602495207616,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:11,9.176379364651227,36487.93791646837,LF,South,16.584339277297858,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:11,9.68229685573352,37266.54913066455,LF,South,16.596001359891837,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:12,10.536887212291447,38766.096654301626,LF,South,21.937013539137233,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:13,11.623766702517457,40369.580377875354,LF,South,12.555494175919653,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:14,12.787438808614661,41966.52338951767,LF,South,17.99763420721152,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:15,13.533025128090115,43308.73929500845,LF,South,19.137225442995884,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:17,15.031165863484715,45111.423430850075,LF,South,16.932504838198962,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:17,15.87430553317191,46561.40849663573,LF,South,15.308960712089604,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:18,16.10425271581387,47031.67392337703,LF,South,16.963778775786437,Denoised_SNR_South_2021-11-04_02:05:02.nc
8,2,2021-11-04 02:05:19,17.288829111242162,48746.18329170466,LF,South,15.292409000332139,Denoised_SNR_South_2021-11-04_02:05:02.nc
